timestamp,amf_instance_id,is_anomaly,anomaly_type,RM.RegReqAtt,RM.RegReqSucc,RM.RegReqFail,RM.RegSuccRate,RM.InitRegReqAtt,RM.InitRegReqSucc,RM.MobilityRegReqAtt,RM.MobilityRegReqSucc,RM.PeriodicRegReqAtt,RM.PeriodicRegReqSucc,RM.DeregReqAtt,RM.DeregReqSucc,CM.ServiceReqAtt,CM.ServiceReqSucc,CM.ServiceReqSuccRate,CM.N2RelAtt,CM.N2RelSucc,MM.HoReqAtt,MM.HoReqSucc,MM.HoSuccRate,MM.XnHoReqAtt,MM.XnHoReqSucc,MM.N2IntraHoReqAtt,MM.N2IntraHoReqSucc,MM.N2InterHoReqAtt,MM.N2InterHoReqSucc,MM.EPS2fiveGSMobAtt,MM.fiveGS2EPSMobAtt,MM.N26HoAtt,PAG.PagingReqAtt,PAG.PagingReqSucc,PAG.PagingSuccRate,PAG.PagingDiscarded,PAG.PagingRetry,PAG.UeInIdleMode,UC.UeContextCreated,UC.UeContextReleased,UC.UeContextModified,UC.ActiveUeContext,UC.MaxUeContextCap,UC.ContextUtilRate,SM.PduSessEstabAtt,SM.PduSessEstabSucc,SM.PduSessEstabSuccRate,SM.PduSessRelAtt,SM.PduSessRelSucc,SM.PduSessModAtt,SM.PduSessModSucc,SM.VoNRAtt,SM.EPSFallbackAtt,SM.SMSAtt,AUTH.AuthProcAtt,AUTH.AuthProcSucc,AUTH.AuthProcFail,AUTH.AuthSuccRate,AUTH.NasSecModeAtt,AUTH.NasSecModeSucc,N1N2.N1MsgSent,N1N2.N1MsgRecv,N1N2.N2MsgSent,N1N2.N2MsgRecv,N1N2.NgapConnActive,N1N2.TotalMsgLoad,RES.CpuUtil,RES.RhoCPU_weighted,RES.MemUtil,RES.MemTotal_MB,RES.MemBase_MB,RES.MemCtx_MB,RES.MemPDU_MB,RES.MemSigBuf_MB,RES.MemAuthCache_MB,RES.Latency_ms,RES.Wq_ms,RES.Lat_InitReg_ms,RES.Lat_MobReg_ms,RES.Lat_PerReg_ms,RES.Lat_SrvReq_ms,RES.Lat_N2Rel_ms,RES.Lat_XnHO_ms,RES.Lat_N2HO_ms,RES.Lat_PduEstab_ms,RES.Lat_Auth_ms,RES.Lat_Paging_ms,RES.Throughput_mps,RES.QueueLength,RES.ActiveWorkers,RES.ActiveUEs,RES.ConnectedUEs,RES.IdleUEs,RES.CPU_eMBB_pct,RES.CPU_mMTC_pct,RES.CPU_URLLC_pct,RES.Mem_eMBB_MB,RES.Mem_mMTC_MB,RES.Mem_URLLC_MB,RES.Lat_eMBB_ms,RES.Lat_mMTC_ms,RES.Lat_URLLC_ms,RES.CpuCyclesPerMsg,RES.MemBytesPerUE,RES.SliceLoadEntropy,RES.Jackson_eMBB_eps,RES.Jackson_mMTC_eps,RES.Jackson_URLLC_eps,SLA.eMBB_breach,SLA.mMTC_breach,SLA.URLLC_breach
2024-02-28 16:30:00,AMF_00,0,none,58714,58526,188,99.68,14414,14402,33556,33406,10744,10718,4059,4041,594724,594100,99.895,909285,908547,567899,561703,98.909,407030,403134,121847,120110,39022,38459,47896,12144,33284,286298,284050,99.215,767,1088,54264,47970,913344,42717,46849,60000,78.082,34516,34310,99.403,11247,11240,34350,34297,4567,15721,8836,47970,47893,77,99.839,47970,47904,3954960,3089281,3875731,4365251,49,7816087,99.35,1.5,12.62,1040.3,512.0,234.2,114.0,0.03,180.0,8.117,0.0,30.446,18.837,7.77,11.295,3.28,6.061,22.884,16.339,15.014,6.986,8700.768,2,22,45612,45612,54264,99.44,2.62,17.78,388.6,61.21,181.88,0.893,1.611,0.355,235204.5,23284.1,1.5235,2161.955,53.972,160.844,0,0,0
2024-02-28 16:45:00,AMF_00,0,none,49077,49024,53,99.892,9961,9961,27414,27385,11702,11678,3966,3966,433517,431112,99.445,590613,590026,454646,450706,99.133,317177,315013,109758,108412,27711,27281,44422,12923,36933,196588,195333,99.362,520,1072,55142,37375,594579,36719,45161,60000,75.268,34159,34105,99.842,7843,7824,34543,34437,3354,14598,7659,37375,37283,92,99.754,37375,37369,2511856,3071119,3693438,3614949,51,7135673,99.47,1.0918,12.56,1029.7,512.0,225.8,111.8,0.0,180.0,10.609,0.0,14.998,24.94,7.462,15.696,4.019,7.325,31.418,26.519,16.262,4.066,6894.771,0,15,44739,44739,55142,98.66,1.96,20.82,380.95,61.13,181.84,0.984,1.414,0.44,212438.3,23907.2,1.555,1924.223,58.392,179.234,0,0,0
2024-02-28 17:00:00,AMF_00,0,none,42054,41946,108,99.743,9095,9073,20599,20545,12360,12328,3028,3028,416826,416407,99.899,568263,568263,275526,274238,99.533,175788,175389,75676,75152,24062,23697,32988,10321,21282,106805,106442,99.66,191,214,57243,29694,571291,31759,41588,60000,69.313,16900,16792,99.361,8341,8322,26503,26350,3025,10557,6201,29694,29657,37,99.875,29694,29676,2599863,2575255,2940769,2913690,52,5625762,94.34,0.9338,12.37,1006.6,512.0,207.9,106.6,0.0,180.0,10.614,0.0,31.428,22.324,9.796,16.992,3.948,9.606,16.689,20.578,22.558,8.348,6156.258,0,12,42652,42652,57243,99.26,4.48,10.87,363.24,61.16,180.04,1.082,2.195,0.518,204990.8,25379.1,1.558,1528.885,74.519,111.368,0,0,0
2024-02-28 17:15:00,AMF_00,0,none,49127,49074,53,99.892,10707,10697,27457,27414,10963,10963,4952,4952,495095,494587,99.897,684337,684337,470147,465291,98.967,295026,292140,143663,142205,31458,30946,52324,12965,25695,313318,311448,99.403,316,1583,55681,38164,689289,36255,44696,60000,74.493,26678,26540,99.483,9335,9335,34305,34088,5608,16317,7718,38164,38077,87,99.772,38164,37996,4696246,3508409,4271938,5111437,48,7688519,99.5,1.2321,13.2,1026.0,512.0,223.5,110.5,0.01,180.0,8.75,0.0,48.564,17.69,6.666,7.857,4.322,9.61,19.337,30.664,10.86,8.909,9964.649,0,18,44199,44199,55681,99.5,1.1,11.05,377.54,61.14,179.55,0.602,0.693,0.381,165513.7,24069.8,1.5116,2161.955,58.805,126.298,0,0,0
2024-02-28 17:30:00,AMF_00,0,none,49033,48854,179,99.635,11434,11427,27747,27575,9852,9852,3597,3596,432324,431384,99.783,586466,586466,305528,302452,98.993,184349,182716,95627,94547,25552,25189,43254,11529,33005,178945,177469,99.175,1268,147,55548,39181,590063,35579,44870,60000,74.783,29345,29197,99.496,8194,8194,38774,38646,4126,13987,8015,39181,39108,73,99.814,39181,39149,3029170,3658874,3617389,3333395,50,6845463,99.4,1.0094,12.87,1027.2,512.0,224.3,110.8,0.0,180.0,10.424,0.0,20.476,20.339,8.522,10.121,5.482,12.276,35.555,13.696,14.74,4.873,7385.066,0,13,44335,44335,55548,99.5,4.92,12.74,378.29,61.23,179.84,0.81,0.897,0.625,184135.7,24004.6,1.5216,1921.584,61.755,108.25,0,0,0
2024-02-28 17:45:00,AMF_00,0,none,53026,52935,91,99.828,10420,10419,32390,32307,10216,10209,3671,3671,477934,477728,99.957,594354,593914,369664,366290,99.087,238353,237014,93521,92061,37790,37215,39626,12996,31336,270839,269383,99.462,1178,185,55765,42810,598025,40857,44731,60000,74.552,28599,28533,99.769,7420,7411,35735,35731,3102,14788,6794,42810,42660,150,99.65,42810,42810,3069976,2666567,2767212,2318943,50,6807774,99.5,1.1015,13.27,1025.9,512.0,223.7,110.3,0.0,180.0,9.537,0.0,24.917,11.405,7.746,11.364,6.694,7.875,19.432,19.57,23.436,5.209,6485.764,0,15,44102,44102,55765,98.46,1.26,11.37,377.08,61.21,178.54,1.493,1.435,0.519,228069.1,24049.2,1.5081,1921.822,63.783,97.421,0,0,0
2024-02-28 18:00:00,AMF_00,0,none,50053,49981,72,99.856,10233,10233,27947,27876,11873,11872,3947,3947,487623,487623,100.0,490279,490279,507972,502737,98.969,318623,316141,159368,157060,29981,29536,43677,13711,23360,227530,226546,99.568,1556,0,54940,38180,494226,38105,45113,60000,75.188,31789,31626,99.487,8929,8890,26056,25877,4763,14475,9696,38180,37909,271,99.29,38180,38180,3711471,4351245,3919107,3740300,54,7578610,99.5,1.0996,12.16,1029.9,512.0,225.6,112.3,0.0,180.0,10.659,0.0,22.109,15.407,8.55,6.894,8.677,10.609,27.262,18.419,12.354,6.897,8478.42,0,15,44927,44927,54940,99.5,1.73,11.07,385.28,61.18,177.49,1.695,1.756,0.602,174235.5,23937.9,1.4784,2161.955,62.69,96.737,0,0,0
2024-02-28 18:15:00,AMF_00,0,none,49553,49508,45,99.909,11209,11166,26366,26364,11978,11978,3262,3254,448094,447196,99.8,585838,585370,366840,363955,99.214,236158,234869,106851,105640,23831,23446,32048,13194,31900,198930,197810,99.437,1043,112,55769,37575,589100,36629,43766,60000,72.943,24545,24462,99.662,10103,10103,35849,35669,4089,13942,5831,37575,37476,99,99.737,37575,37575,3232862,3398879,2529189,2412076,50,6695682,99.5,1.0505,13.41,1021.1,512.0,218.8,110.3,0.0,180.0,9.725,0.0,19.541,17.069,8.292,13.353,3.97,10.655,22.603,32.326,11.667,4.344,6402.279,0,14,44109,44109,55769,99.5,3.25,7.02,377.82,61.19,177.59,0.777,2.242,0.427,220698.7,24464.3,1.5014,1892.996,66.993,90.513,0,0,0
2024-02-28 18:30:00,AMF_00,0,none,41762,41650,112,99.732,9517,9499,22293,22199,9952,9952,2579,2577,351737,351535,99.943,407005,406935,263631,261137,99.054,180573,179157,59598,58850,23460,23130,30886,9924,25266,158579,158025,99.651,263,239,58056,31810,409584,31014,41566,60000,69.277,20727,20710,99.918,7021,7021,30059,29987,2490,11677,5633,31810,31810,0,100.0,31810,31810,2033236,2483010,2524607,2567969,50,5189027,76.56,0.7776,11.32,1004.4,512.0,207.8,104.5,0.0,180.0,9.464,0.0,15.747,21.464,11.799,10.811,5.125,9.799,20.799,33.516,14.528,4.923,5064.27,0,10,41820,41820,58056,99.5,4.58,8.15,357.29,61.19,177.49,0.855,2.818,0.367,206762.9,25337.3,1.5258,1437.132,68.155,81.934,0,0,0
2024-02-28 18:45:00,AMF_00,0,none,50832,50710,122,99.76,11397,11397,28043,27933,11392,11380,2696,2693,500626,500068,99.889,593579,592708,393324,390108,99.182,271951,270282,90962,89866,30411,29960,37877,11583,20117,238931,237884,99.562,891,175,57095,39440,596275,37982,43873,60000,73.122,23031,23031,100.0,10034,9998,38468,38321,3765,14824,7648,39440,39440,0,100.0,39440,39345,3687068,2904685,3226648,4320691,49,6800853,99.5,1.1146,12.47,1018.3,512.0,219.4,107.0,0.0,180.0,8.373,0.0,19.866,23.515,8.431,7.131,4.16,11.172,18.322,25.239,21.397,7.096,7681.907,0,15,42780,42780,57095,99.16,4.11,5.31,366.64,61.15,176.58,0.832,2.372,0.41,195166.5,24338.0,1.4278,1963.577,60.829,65.0,0,0,0
2024-02-28 19:00:00,AMF_00,0,none,47558,47449,109,99.771,9763,9756,27056,26977,10739,10716,3786,3786,575942,574999,99.836,524468,524468,316676,313440,98.978,188804,187499,103276,101678,24596,24263,45589,10713,26026,185676,185139,99.711,1239,0,56844,36819,528254,36186,43120,60000,71.867,24396,24298,99.598,9908,9880,37148,37011,4190,10948,6104,36819,36671,148,99.598,36819,36819,3193368,2917801,3148483,4124375,52,6554264,99.5,1.0719,11.64,1015.2,512.0,215.6,107.6,0.0,180.0,10.136,0.0,19.913,19.003,9.285,8.842,6.084,17.32,22.255,38.371,11.53,4.2,7046.501,0,13,43039,43039,56844,99.5,2.05,3.42,369.24,61.15,176.13,1.042,1.544,0.42,206223.4,24687.2,1.3884,1906.004,58.578,51.95,0,0,0
2024-02-28 19:15:00,AMF_00,0,none,35957,35892,65,99.819,8577,8576,18537,18485,8843,8831,2412,2411,417769,417626,99.966,529863,529863,324418,322500,99.409,224415,223582,74087,73428,25916,25490,29852,11249,25528,223399,222083,99.411,1154,188,57382,27114,532275,26133,42007,60000,70.012,22348,22229,99.468,8349,8349,31864,31805,2619,9403,6524,27114,26986,128,99.528,27114,27114,3004630,3133417,2211462,2649950,48,5903839,95.14,0.9486,13.23,1008.3,512.0,210.0,106.2,0.0,180.0,9.971,0.0,29.544,23.351,6.974,9.425,4.95,19.384,19.691,20.628,12.483,5.983,5795.658,0,13,42499,42499,57382,99.5,2.57,4.05,365.2,61.15,174.86,0.847,0.494,0.621,219791.4,25168.7,1.3119,1733.666,55.113,31.86,0,0,0
2024-02-28 19:30:00,AMF_00,0,none,49167,48950,217,99.559,10160,10130,28706,28536,10301,10284,3238,3236,486494,486494,100.0,483823,483823,321410,318085,98.965,195666,194252,104883,103377,20861,20456,34865,12220,25636,161174,160441,99.545,607,116,57441,38866,487061,37232,41443,60000,69.072,23740,23671,99.709,8735,8735,36401,36319,3153,9569,6080,38866,38795,71,99.817,38866,38811,3048470,2976887,3192703,3037997,50,6361708,99.13,0.9786,11.48,1005.4,512.0,207.2,106.1,0.0,180.0,10.178,0.0,37.904,21.781,4.85,11.982,2.975,15.383,19.17,32.875,12.388,5.669,6934.637,0,12,42456,42456,57441,99.5,1.49,4.8,365.33,61.16,173.99,0.776,1.849,0.576,190910.8,25437.1,1.3533,1861.254,53.981,43.652,0,0,0
2024-02-28 19:45:00,AMF_00,0,none,41523,41348,175,99.579,8150,8139,24859,24695,8514,8514,3160,3154,482055,480705,99.72,520899,520185,384858,381859,99.221,260926,259468,99165,98012,24767,24379,30395,11221,23811,151580,150994,99.613,954,0,57148,33009,524059,31984,43622,60000,72.703,28926,28887,99.865,10090,10090,37362,37206,4084,12648,6681,33009,32968,41,99.876,33009,32948,3258567,3389227,2135487,3765412,55,6387703,99.5,1.0238,12.17,1017.0,512.0,218.1,106.9,0.0,180.0,9.113,0.0,14.465,10.005,7.233,10.016,5.38,10.981,22.955,14.041,7.29,3.662,5993.393,0,13,42760,42760,57148,99.5,3.04,5.53,367.77,61.1,174.73,0.854,0.885,0.503,230610.8,24446.7,1.3512,1871.512,41.699,50.796,0,0,0
2024-02-28 20:00:00,AMF_00,0,none,32029,31921,108,99.663,7210,7203,16608,16523,8211,8195,2746,2738,289113,288565,99.81,369101,368659,258755,256409,99.093,187511,186188,58049,57250,13195,12971,27464,9684,19373,137864,137231,99.541,347,339,59066,23818,371847,23273,40875,60000,68.125,23035,23032,99.987,8013,8002,27505,27371,2644,8681,6511,23818,23806,12,99.95,23818,23802,2411850,2727856,2455806,2225146,49,5008991,69.57,0.6855,11.87,998.5,512.0,204.4,102.1,0.0,180.0,9.672,0.0,24.499,20.013,4.107,10.077,4.401,16.636,20.778,18.204,16.046,3.504,5408.507,0,9,40844,40844,59066,98.23,2.72,4.93,350.34,61.15,174.83,0.852,1.295,0.444,170190.6,25614.4,1.4598,1427.736,56.652,53.848,0,0,0
2024-02-28 20:15:00,AMF_00,0,none,31237,31154,83,99.734,6836,6825,16225,16157,8176,8172,2628,2628,334804,334690,99.966,400128,399457,306202,304333,99.39,215956,214983,78941,78192,11305,11158,22659,7395,20074,131325,130375,99.277,180,1110,60674,23061,402756,23159,40138,60000,66.897,18680,18585,99.491,5895,5892,22142,22121,2432,8867,4286,23061,23042,19,99.918,23061,23061,2649229,2200852,2349322,2004628,52,4628192,75.56,0.7622,12.22,990.7,512.0,200.7,98.0,0.0,180.0,9.502,0.0,17.079,13.3,6.181,12.238,3.906,13.017,15.866,18.471,17.29,6.12,5553.946,0,10,39216,39216,60674,99.5,4.76,4.76,336.3,61.13,173.97,1.276,2.811,0.491,184615.4,25882.1,1.4128,1313.848,68.376,42.355,0,0,0
2024-02-28 20:30:00,AMF_00,0,none,32258,32194,64,99.802,7641,7630,16391,16364,8226,8200,2130,2128,275209,273779,99.48,331661,331661,239038,237134,99.203,136961,136401,86620,85507,15457,15226,21196,9215,18638,131245,130377,99.339,200,890,61812,24032,333791,23786,37857,60000,63.095,18410,18288,99.337,6094,6071,18244,18174,2385,8084,4467,24032,23978,54,99.775,24032,24032,2188059,1865049,2078976,1599241,51,4351387,63.48,0.6405,12.62,976.5,512.0,189.3,95.2,0.0,180.0,8.761,0.0,24.2,12.052,6.694,6.534,4.327,9.106,23.248,12.413,10.159,11.054,4741.15,0,8,38089,38089,61812,96.82,4.2,4.14,325.64,61.18,174.52,0.676,2.187,0.498,181621.4,27047.6,1.4415,1206.474,77.66,52.807,0,0,0
2024-02-28 20:45:00,AMF_00,0,none,29117,29066,51,99.825,6591,6575,14366,14347,8160,8144,1820,1820,236397,236165,99.902,346421,345980,184825,183552,99.311,120362,120008,50195,49536,14268,14008,12234,6264,13458,132823,131911,99.313,798,61,63021,20957,348241,21636,36600,60000,61.0,16754,16646,99.355,5345,5345,16204,16176,2635,5341,3788,20957,20907,50,99.761,20957,20957,1750347,1639323,2174090,1933675,50,3795060,58.53,0.5845,11.82,967.2,512.0,183.0,92.2,0.0,180.0,8.2,0.0,31.102,12.14,12.465,11.505,2.316,11.203,21.959,18.994,9.538,4.872,4360.486,0,8,36865,36865,63021,93.81,2.01,4.91,314.03,61.31,174.86,1.206,1.683,0.514,179828.5,27708.8,1.3691,1061.712,73.258,34.584,0,0,0
2024-02-28 21:00:00,AMF_00,0,none,31565,31440,125,99.604,6788,6773,16304,16201,8473,8466,1404,1401,263957,262260,99.357,334531,333918,171321,170023,99.242,109041,108632,45443,44853,16837,16538,20003,6405,8989,117942,117599,99.709,581,0,64271,23092,335935,23893,35397,60000,58.995,15962,15917,99.718,5067,5067,21741,21673,2513,6412,4354,23092,23084,8,99.965,23092,23092,2183399,2004316,1943714,1871196,51,3657902,59.82,0.59,11.55,958.0,512.0,177.0,89.0,0.0,180.0,8.33,0.0,20.751,16.696,7.216,10.074,5.393,6.111,13.628,26.842,23.039,4.831,4585.681,0,8,35612,35612,64271,77.78,5.54,4.44,303.11,61.34,174.13,0.934,3.398,0.524,173325.6,28379.6,1.3709,1004.8,81.452,40.081,0,0,0
2024-02-28 21:15:00,AMF_00,0,none,37742,37567,175,99.536,8969,8960,19858,19716,8915,8891,2442,2442,286085,285245,99.706,452388,452388,258442,256682,99.319,166229,165710,73750,72841,18463,18131,33627,10659,15190,140696,140149,99.611,184,370,62557,28827,454830,27750,36823,60000,61.372,20808,20717,99.563,7121,7121,26397,26308,3245,9505,5241,28827,28770,57,99.802,28827,28789,3147306,2530481,2295554,2327742,51,5238665,74.87,0.7524,10.91,969.5,512.0,184.1,93.3,0.0,180.0,9.807,0.0,20.45,29.7,7.4,13.016,4.993,12.48,15.108,15.154,12.196,7.516,6047.622,0,10,37334,37334,62557,99.32,3.65,5.23,318.47,61.47,173.74,0.655,1.712,0.718,166949.0,27606.2,1.4142,1488.584,75.992,47.826,0,0,0
2024-02-28 21:30:00,AMF_00,0,none,31194,31072,122,99.609,7050,7050,16450,16337,7694,7685,2063,2056,286420,286014,99.858,399410,399410,181243,179065,98.798,100646,99462,69317,68485,11280,11118,18630,6821,13500,112009,111196,99.274,124,953,63846,23500,401473,23244,35969,60000,59.948,19262,19182,99.585,5471,5471,16425,16336,2154,5580,3669,23500,23443,57,99.757,23500,23498,1437918,1965098,1670503,2396263,54,3750382,68.68,0.6611,12.2,962.0,512.0,179.8,90.1,0.0,180.0,8.792,0.0,30.042,23.522,5.059,10.494,3.823,11.612,18.086,23.218,8.984,7.175,3453.801,0,8,36053,36053,63846,89.29,1.42,4.26,307.18,61.31,174.11,0.929,1.369,0.481,258097.1,28043.8,1.4403,1033.494,70.722,47.765,0,0,0
2024-02-28 21:45:00,AMF_00,0,none,26839,26739,100,99.627,5801,5795,14617,14525,6421,6419,1891,1887,225457,225457,100.0,251744,250679,188005,186262,99.073,117048,116223,56382,55709,14575,14330,18244,6225,12756,112482,112105,99.665,431,0,65022,20418,253635,20041,34164,60000,56.94,15889,15836,99.666,4972,4954,12396,12342,2991,5990,3796,20418,20339,79,99.613,20418,20398,1385344,1711840,1711091,1780992,52,3508050,49.02,0.5072,12.15,950.0,512.0,170.8,87.2,0.0,180.0,8.84,0.0,19.954,15.211,4.833,5.964,7.567,8.502,12.973,18.32,10.438,12.397,3440.483,0,7,34881,34881,65022,85.4,3.09,5.41,296.42,61.33,174.37,1.302,3.273,0.559,198210.8,29158.5,1.4451,969.917,63.596,44.009,0,0,0
2024-02-28 22:00:00,AMF_00,0,none,28149,28085,64,99.773,6752,6752,14698,14672,6699,6661,1769,1767,246082,245507,99.766,294323,294323,172937,171339,99.076,113948,113203,49201,48510,9788,9626,17678,7515,13041,86035,85539,99.423,603,0,65787,21450,296092,20645,34627,60000,57.712,13276,13244,99.759,6036,6034,16932,16810,2172,6724,4453,21450,21395,55,99.744,21450,21402,1636078,2036902,1981193,1964339,55,3469816,57.33,0.5392,11.67,950.4,512.0,173.1,85.3,0.0,180.0,7.656,0.0,22.678,10.302,11.768,8.23,5.034,7.042,12.414,37.497,13.785,4.455,4019.19,0,7,34113,34113,65787,72.83,2.52,5.26,289.78,61.24,174.35,0.711,1.808,0.619,181097.6,28780.6,1.4269,961.001,64.795,40.856,0,0,0
2024-02-28 22:15:00,AMF_00,0,none,25787,25773,14,99.946,4396,4396,14601,14601,6790,6776,1839,1839,215030,215030,100.0,329189,328559,146347,145113,99.157,89728,89119,42045,41600,14574,14394,16766,8825,10853,93574,92875,99.253,586,129,66853,18997,331028,20740,32729,60000,54.548,14639,14550,99.392,3866,3866,14322,14253,2099,6744,3196,18997,18973,24,99.874,18997,18928,1901540,1442219,1604856,1326265,55,3040721,51.54,0.5253,11.52,938.3,512.0,163.6,82.6,0.0,180.0,8.863,0.0,28.374,8.12,6.033,9.504,4.086,7.221,32.255,26.6,10.432,7.929,3895.996,0,7,33056,33056,66853,71.58,5.23,5.47,279.92,61.26,174.8,1.081,2.173,0.461,181418.0,30060.9,1.4283,812.574,71.555,48.399,0,0,0
2024-02-28 22:30:00,AMF_00,0,none,20182,20104,78,99.614,4380,4366,10088,10036,5714,5702,1552,1552,138068,138068,100.0,200594,199820,130446,129293,99.116,85581,85030,35538,35094,9327,9169,13126,4199,8997,66113,65917,99.704,200,0,68314,14468,202146,15247,32327,60000,53.878,10888,10885,99.972,3296,3279,9668,9642,1106,3792,2863,14468,14421,47,99.675,14468,14468,1041559,1678683,1047628,1070364,55,2307008,33.81,0.3548,11.23,932.6,512.0,161.6,79.0,0.0,180.0,14.187,0.0,30.09,15.362,10.252,29.298,3.561,16.415,19.794,24.665,13.237,5.771,2321.319,0,5,31593,31593,68314,53.83,2.52,3.62,267.02,61.25,174.42,0.601,1.552,0.571,205153.4,30250.9,1.3228,598.149,73.951,36.932,0,0,0
2024-02-28 22:45:00,AMF_00,0,none,23943,23814,129,99.461,6118,6094,10916,10826,6909,6894,1284,1282,188360,187660,99.628,211213,211213,186923,185569,99.276,126275,125624,49652,49164,10996,10781,17142,5718,10775,79399,78833,99.287,311,187,68420,17034,212497,17070,31183,60000,51.972,13772,13752,99.855,4805,4785,13559,13502,1733,5153,2893,17034,17020,14,99.918,17034,17034,1672884,1783377,1400852,1034960,52,2881960,42.01,0.4377,11.68,926.7,512.0,155.9,78.7,0.0,180.0,9.861,0.0,23.15,22.311,4.39,7.701,6.816,12.548,19.289,14.366,15.184,7.425,3415.262,0,6,31494,31494,68420,63.87,4.38,4.11,266.01,61.32,174.28,0.84,4.413,0.546,172278.4,31160.0,1.3777,780.25,69.515,36.69,0,0,0
2024-02-28 23:00:00,AMF_00,0,none,23689,23662,27,99.886,5260,5260,9798,9771,8631,8631,1451,1451,178363,178315,99.973,221991,221991,142759,141192,98.902,85815,84953,45770,45234,11174,11005,14752,6472,11844,99140,98753,99.61,490,0,68820,15058,223442,17834,30514,60000,50.857,11966,11947,99.841,3523,3517,15486,15387,1364,4897,2446,15058,15042,16,99.894,15058,15053,1120091,1514481,1225115,1629657,55,2726846,43.73,0.4149,11.44,922.3,512.0,152.6,77.7,0.0,180.0,11.548,0.0,41.367,17.238,6.134,14.024,4.475,14.546,30.271,23.994,24.775,4.398,2605.784,0,5,31090,31090,68820,57.18,4.65,5.0,262.17,61.49,173.82,1.409,2.535,0.505,213742.6,31693.5,1.2864,686.948,101.132,49.505,0,0,0
2024-02-28 23:15:00,AMF_00,0,none,16781,16764,17,99.899,3812,3805,7253,7243,5716,5716,1259,1258,138336,137971,99.736,165464,164887,111227,110577,99.416,76929,76619,27984,27752,6314,6206,11041,3671,7907,51561,51303,99.5,75,120,70081,11065,166723,12512,30478,60000,50.797,8835,8825,99.887,2906,2903,11381,11331,978,2842,1468,11065,11045,20,99.819,11065,11029,1081035,940219,1161565,911167,49,1944493,30.0,0.3103,11.91,919.0,512.0,152.4,74.6,0.0,180.0,9.432,0.0,32.269,12.707,8.433,10.982,3.412,14.401,20.686,22.015,11.105,5.135,2491.778,0,4,29826,29826,70081,42.26,3.98,4.16,250.27,61.6,174.11,1.102,1.447,0.473,167761.3,31616.1,1.2046,471.271,88.616,37.987,0,0,0
2024-02-28 23:30:00,AMF_00,0,none,22771,22682,89,99.609,4687,4682,10595,10527,7489,7473,1487,1487,146407,146171,99.839,215695,215695,103406,102424,99.05,66472,65992,27911,27552,9023,8880,13065,3161,9821,69007,68707,99.565,489,0,70232,15282,217182,17491,30349,60000,50.582,10409,10356,99.491,2776,2776,12143,12061,1249,3944,2327,15282,15209,73,99.522,15282,15226,1368042,1241703,1364559,1167817,52,2291720,34.34,0.359,10.43,917.9,512.0,151.7,74.2,0.0,180.0,9.443,0.0,43.114,14.026,8.378,11.007,4.503,8.885,28.083,19.554,19.221,5.559,3036.223,0,5,29675,29675,70232,42.22,3.11,4.35,249.1,61.6,173.83,1.276,1.319,0.548,158987.3,31715.1,1.257,571.901,90.794,41.681,0,0,0
2024-02-28 23:45:00,AMF_00,0,none,17924,17853,71,99.604,3350,3332,7597,7554,6977,6967,1008,1008,110247,109660,99.468,154393,154393,89569,88742,99.077,56961,56535,25362,25074,7246,7133,8249,3122,5276,42367,42133,99.448,196,34,71597,10947,155401,14088,28235,60000,47.058,6544,6540,99.939,2654,2648,8064,8007,693,2092,1018,10947,10947,0,100.0,10947,10920,790775,1081939,747894,565006,51,1648526,25.86,0.2682,10.63,904.0,512.0,141.2,70.8,0.0,180.0,9.514,0.0,17.557,24.96,5.208,9.317,6.096,16.217,10.218,32.953,15.018,5.192,1709.632,0,3,28310,28310,71597,27.35,3.92,5.84,236.89,61.61,173.65,1.047,2.022,0.333,211113.7,33570.4,1.154,337.86,104.748,59.318,0,0,0
2024-02-29 00:00:00,AMF_00,0,none,16077,16061,16,99.9,3696,3688,5551,5551,6830,6822,955,951,86218,86218,100.0,123414,123176,74176,73503,99.093,50221,49906,18838,18550,5117,5047,9201,2337,4683,42094,41843,99.404,66,121,72594,9247,124369,12059,26841,60000,44.735,4855,4829,99.464,1795,1789,7620,7592,707,2084,1144,9247,9228,19,99.795,9247,9228,787078,864641,704081,914280,54,1391465,20.0,0.2163,9.99,894.5,512.0,134.2,68.3,0.0,180.0,6.836,0.0,21.057,15.834,7.31,7.372,2.919,6.679,18.25,14.578,10.349,6.739,1656.843,0,3,27313,27313,72594,20.6,4.27,4.77,227.02,61.7,174.66,1.104,3.101,0.477,175237.5,34944.2,1.1478,278.64,91.323,53.108,0,0,0
2024-02-29 00:15:00,AMF_00,0,none,14731,14695,36,99.756,3125,3124,5611,5576,5995,5995,834,831,97031,96833,99.796,114136,113989,71255,70597,99.077,44519,44137,22618,22399,4118,4061,5873,3696,5097,26571,26357,99.195,196,25,73172,8736,114970,11236,27105,60000,45.175,5496,5484,99.782,1741,1739,5394,5362,592,2013,1067,8736,8702,34,99.611,8736,8736,562773,727999,594226,584721,52,1334570,21.01,0.2134,10.55,894.4,512.0,135.5,66.9,0.0,180.0,8.855,0.0,22.267,15.721,10.832,9.578,3.559,11.107,18.644,20.938,17.374,6.57,1285.554,0,2,26743,26743,73172,19.61,2.77,8.26,222.2,61.64,174.44,0.637,2.693,0.404,224297.0,34599.8,1.1839,263.002,84.611,56.435,0,0,0
